,realSum,room_type,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,loc,type
25523,322.3242877,Entire home/apt,4,True,0,1,10,95,1,1.931760309,0.616147058,133.6165322,9.568734411,199.1893664,4.814330134,16.34988,48.21555,Vienna,weekends
25524,136.7365542,Entire home/apt,4,False,0,0,10,100,2,4.525454463,1.541149355,70.27016655,5.032285672,86.39704197,2.08818317,16.35165,48.17057,Vienna,weekends
25525,307.1313372,Entire home/apt,6,True,1,0,10,98,3,5.800975556,1.25959515,47.01388951,3.36682456,61.52671407,1.48707694,16.409,48.162,Vienna,weekends
25526,249.3981254,Entire home/apt,4,True,0,1,10,85,1,4.060117256,0.475760155,59.51210223,4.261864089,87.07271463,2.104513918,16.41106,48.23516,Vienna,weekends
25527,183.0166188,Entire home/apt,2,False,0,1,10,100,1,2.710729139,0.04361946,85.71625932,6.13843292,123.8710724,2.993916027,16.40146,48.22432,Vienna,weekends
25528,113.596522,Private room,2,False,1,0,10,100,1,5.163543525,0.703830387,120.2172511,8.609166309,84.3391858,2.038445581,16.31922,48.17967,Vienna,weekends
25529,162.2139635,Entire home/apt,4,True,1,0,10,99,1,2.254766119,0.351254201,105.9594634,7.588117628,169.4514672,4.095576584,16.35243,48.22302,Vienna,weekends
25530,176.0044878,Entire home/apt,2,False,1,0,9,95,0,4.615774457,0.207601901,83.89551544,6.008043256,91.18285107,2.20385433,16.31238,48.20174,Vienna,weekends
25531,234.205175,Entire home/apt,4,False,0,0,10,96,1,3.756837629,0.582375339,67.30773525,4.820135889,91.09698787,2.201779049,16.40979,48.18489,Vienna,weekends
25532,324.427927,Entire home/apt,2,False,0,0,9,100,1,2.658767034,0.159254696,92.77587013,6.643995665,143.0663156,3.457857649,16.34756,48.22489,Vienna,weekends
25533,321.6230746,Entire home/apt,2,False,0,0,10,100,1,2.465135187,0.09189155,105.9884922,7.590196476,166.0986731,4.014540843,16.343,48.217,Vienna,weekends
25534,212.0000935,Entire home/apt,2,False,0,0,9,90,1,3.889863932,0.877600542,76.71052555,5.493501688,104.5734264,2.52749937,16.32211,48.21463,Vienna,weekends
25535,249.3981254,Entire home/apt,2,False,1,0,10,100,0,5.097640473,0.929660883,48.58676526,3.479463543,76.53485783,1.849817985,16.35492,48.25264,Vienna,weekends
25536,106.584391,Private room,2,False,1,0,9,90,1,4.987223961,0.376150677,65.81366252,4.713140258,83.5266705,2.018807399,16.30684,48.21277,Vienna,weekends
25537,139.0739312,Private room,2,False,1,0,10,100,1,3.359189427,0.804306058,75.2825848,5.391241994,112.6108568,2.721760962,16.33956,48.22837,Vienna,weekends
25538,156.6042587,Entire home/apt,3,False,0,0,9,93,2,4.258567745,0.852421249,68.91527383,4.935257195,89.05876909,2.152516088,16.36807,48.1704,Vienna,weekends
25539,247.9956992,Entire home/apt,2,False,0,1,8,78,1,4.460651634,0.334099303,88.160739,6.313490425,94.58123957,2.285992068,16.33363,48.17863,Vienna,weekends
25540,131.1268494,Private room,2,False,0,1,10,100,1,2.59766031,0.242109971,99.03924372,7.092537155,151.3643059,3.658416874,16.34269,48.21937,Vienna,weekends
